gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,Georgia,Riverdale,Clayton,995.0,{'1_Gbps'},"['ticket', 'order']",39.0,350,39,2
M,Oklahoma,Claremore,Rogers,745.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",24.0,330,78,2
F,Alabama,Highland Home,Crenshaw,880.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,390,104,2
M,Missouri,Kansas City,Jackson,865.0,{'1_Gbps'},"['ticket', 'order']",3.0,160,78,1
M,Ohio,South Point,Lawrence,1180.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",60.0,563,38,2
M,Arkansas,Crawfordsville,Crittenden,465.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}",['order'],0.0,180,19,1
M,North Carolina,Greensboro,Guilford,1810.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}",['order'],0.0,900,41,3
M,Iowa,South English,Keokuk,1505.0,{'500_Mbps'},['order'],0.0,0,71,3
F,Texas,Corpus Christi,Nueces,190.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",14.0,30,33,1
F,Alabama,Chatom,Washington,1210.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",22.0,690,58,2
F,Florida,Dunnellon,Citrus,695.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",39.0,327,49,1
F,Missouri,Linn Creek,Camden,1395.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,690,41,2
M,New York,New York,New York,580.0,{'300_Mbps'},"['ticket', 'order']",11.0,266,82,1
F,Pennsylvania,Milanville,Wayne,820.0,{'100_Mbps'},"['ticket', 'order']",11.0,570,40,2
M,Georgia,Berlin,Colquitt,110.0,{'25_Mbps'},None,0.0,0,56,0
F,Minnesota,Braham,Isanti,1400.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",29.0,690,22,2
F,Kentucky,Eighty Eight,Barren,800.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",13.0,450,26,2
M,Missouri,Fremont,Carter,585.0,{'500_Mbps'},"['ticket', 'order']",42.0,221,80,1
F,Texas,Midfield,Matagorda,385.0,{'500_Mbps'},"['ticket', 'order']",11.0,150,70,1
F,Pennsylvania,Duke Center,McKean,570.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",14.0,367,61,2
F,New York,Medusa,Albany,560.0,{'25_Mbps'},"['ticket', 'order']",24.0,478,84,2
F,Oklahoma,Wardville,Atoka,820.0,{'100_Mbps'},"['ticket', 'order']",9.0,256,93,2
F,New York,Irving,Erie,335.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",10.0,150,42,1
F,Kentucky,Varney,Pike,1045.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}",['order'],0.0,600,46,2
M,Nebraska,Hazard,Sherman,125.0,{'200_Mbps'},None,0.0,0,24,0
M,South Carolina,Mullins,Marion,1665.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",48.0,690,21,2
F,New Mexico,Yeso,De Baca,1370.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",65.0,800,70,3
M,Texas,Wingate,Taylor,575.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",7.0,330,41,1
M,Nebraska,Fort Calhoun,Washington,1070.0,{'300_Mbps'},"['ticket', 'order']",13.0,390,37,2
M,Kentucky,Blackey,Letcher,1280.0,{'200_Mbps'},"['ticket', 'order']",15.0,732,85,3
F,New York,Buffalo,Erie,990.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",23.0,345,56,2
M,Oklahoma,Indianola,Pittsburg,1270.0,{'300_Mbps'},"['ticket', 'order']",23.0,572,24,2
F,New York,Schenectady,Schenectady,1855.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",54.0,751,30,3
M,Pennsylvania,Lucinda,Clarion,1090.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}",['order'],0.0,600,27,2
M,New York,Beaver Dams,Schuyler,750.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",40.0,442,82,2
F,Nebraska,Lyons,Burt,745.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",19.0,210,22,1
M,Minnesota,Stillwater,Washington,125.0,{'200_Mbps'},None,0.0,0,57,1
F,New York,Hauppauge,Suffolk,980.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",27.0,443,50,2
M,Missouri,Freeman,Cass,980.0,{'100_Mbps'},"['ticket', 'order']",21.0,641,21,2
F,Iowa,Buckingham,Tama,1180.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",37.0,498,57,2
M,Ohio,Crown City,Gallia,1210.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",68.0,750,67,3
M,Kentucky,Olive Hill,Carter,235.0,{'500_Mbps'},"['ticket', 'order']",88.0,60,52,1
F,Iowa,Manning,Carroll,1560.0,{'500_Mbps'},"['ticket', 'order']",4.0,154,26,3
M,Ohio,Springboro,Warren,610.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,321,80,2
F,Florida,Coral Springs,Broward,1615.0,{'500_Mbps'},"['ticket', 'order']",13.0,840,23,3
M,North Carolina,Blounts Creek,Beaufort,1060.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,525,61,3
F,Texas,Gatesville,Coryell,2230.0,{'1_Gbps'},"['ticket', 'order']",34.0,990,24,3
M,Texas,Coyanosa,Pecos,650.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,393,44,2
F,Ohio,Paulding,Paulding,1140.0,{'100_Mbps'},"['ticket', 'order']",13.0,810,21,3
F,Texas,Vidor,Orange,850.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",19.0,210,28,2
M,Georgia,Atlanta,Fulton,1185.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",33.0,630,66,2
M,Mississippi,Holly Bluff,Yazoo,820.0,{'300_Mbps'},"['ticket', 'order']",11.0,328,102,2
M,Nebraska,Lincoln,Lancaster,835.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",20.0,382,83,2
M,Kentucky,Drakesboro,Muhlenberg,1095.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",49.0,480,114,2
F,New York,Sheridan,Chautauqua,120.0,{'100_Mbps'},None,0.0,0,57,0
F,New York,Cropseyville,Rensselaer,580.0,{'100_Mbps'},"['ticket', 'order']",29.0,142,45,2
F,Nebraska,Omaha,Douglas,605.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",20.0,251,21,1
M,New York,Port Crane,Broome,1345.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",85.0,810,27,3
M,New York,Coopers Plains,Steuben,565.0,{'200_Mbps'},"['ticket', 'order']",60.0,330,25,1
F,Oklahoma,Chelsea,Rogers,1580.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,1054,50,4
F,Kentucky,Blaine,Lawrence,255.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,30,25,1
M,Pennsylvania,Nicholson,Lackawanna,1055.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",30.0,485,39,2
M,Pennsylvania,Fryburg,Clarion,695.0,{'200_Mbps'},['order'],0.0,0,20,2
M,Florida,Vero Beach,Indian River,1020.0,{'100_Mbps'},"['ticket', 'order']",24.0,650,21,2
M,Alabama,Mobile,Mobile,220.0,{'300_Mbps'},"['ticket', 'order']",1.0,28,35,1
F,Alabama,Houston,Winston,565.0,{'1_Gbps'},"['ticket', 'order']",21.0,96,64,1
F,Texas,Goodfellow Afb,Tom Green,1560.0,{'500_Mbps'},"['ticket', 'order']",55.0,510,27,3
F,New Mexico,Yatahey,McKinley,2660.0,{'500_Mbps'},"['ticket', 'order']",34.0,1308,31,4
F,Pennsylvania,Jenners,Somerset,1015.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}",['order'],0.0,510,44,2
F,Kentucky,Milton,Trimble,800.0,{'25_Mbps'},"['ticket', 'order']",19.0,185,53,2
F,Texas,Palestine,Anderson,1615.0,{'500_Mbps'},"['ticket', 'order']",8.0,554,48,3
M,Pennsylvania,Pittsburgh,Allegheny,1055.0,{'200_Mbps'},"['ticket', 'order']",23.0,460,60,2
M,Oklahoma,Oakwood,Dewey,1370.0,{'200_Mbps'},"['ticket', 'order']",40.0,781,24,3
M,Kentucky,Fort Campbell,Christian,780.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,300,70,2
F,Minnesota,Bird Island,Renville,890.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,270,23,2
M,North Carolina,Corolla,Currituck,605.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",58.0,330,33,1
M,Iowa,Westside,Crawford,110.0,{'25_Mbps'},None,0.0,0,60,0
M,Nebraska,Du Bois,Pawnee,1770.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",59.0,750,43,3
M,Arkansas,Mabelvale,Saline,1395.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,510,34,3
M,Texas,Atlanta,Cass,980.0,{'25_Mbps'},"['ticket', 'order']",45.0,930,63,3
M,Nebraska,Hazard,Sherman,1055.0,{'200_Mbps'},"['ticket', 'order']",8.0,660,25,2
M,Arkansas,Wabbaseka,Jefferson,680.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",24.0,420,90,2
F,Ohio,Minerva,Stark,1220.0,{'25_Mbps'},['order'],0.0,1170,70,4
F,Iowa,Delmar,Clinton,625.0,{'300_Mbps'},"['ticket', 'order']",2.0,123,36,1
F,Texas,Lott,Falls,1060.0,{'1_Gbps'},"['ticket', 'order']",58.0,281,25,2
F,Oklahoma,Oakwood,Dewey,2376.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,1159,24,4
F,Kentucky,Crofton,Christian,900.0,{'100_Mbps'},"['ticket', 'order']",57.0,579,25,2
M,Arkansas,Stamps,Lafayette,340.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,120,56,1
M,Pennsylvania,Mc Veytown,Mifflin,205.0,{'1_Gbps'},"['ticket', 'order']",48.0,19,23,1
F,New York,Livingston Manor,Sullivan,740.0,{'100_Mbps'},['order'],0.0,382,45,2
M,Arkansas,Heber Springs,Cleburne,180.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,30,36,1
F,Texas,Masterson,Potter,890.0,{'25_Mbps'},['order'],0.0,840,54,3
F,Arkansas,Pettigrew,Madison,1010.0,{'200_Mbps'},"['ticket', 'order']",2.0,552,45,2
M,Ohio,Chardon,Geauga,1220.0,{'300_Mbps'},"['ticket', 'order']",22.0,448,78,2
F,Arkansas,Clarkridge,Baxter,885.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}",['order'],0.0,484,24,2
M,Missouri,Edgerton,Platte,1135.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,900,73,3
M,Mississippi,Amory,Monroe,580.0,{'300_Mbps'},"['ticket', 'order']",38.0,300,26,1
M,Texas,Normangee,Leon,1140.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",1.0,360,22,2
F,Florida,Niceville,Okaloosa,125.0,{'200_Mbps'},None,0.0,0,25,0
M,Iowa,Ruthven,Palo Alto,565.0,{'1_Gbps'},"['ticket', 'order']",7.0,210,59,1
F,Pennsylvania,Montrose,Susquehanna,1395.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",17.0,750,27,3
F,Nebraska,Cody,Cherry,1270.0,{'300_Mbps'},"['ticket', 'order']",47.0,570,31,2
F,South Carolina,Longs,Horry,940.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,630,49,2
F,Nebraska,Clarks,Merrick,205.0,{'1_Gbps'},"['ticket', 'order']",27.0,25,49,0
M,Texas,Fort Worth,Tarrant,1335.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",45.0,840,53,3
F,Mississippi,Georgetown,Copiah,1325.0,{'200_Mbps'},"['ticket', 'order']",30.0,461,26,3
M,North Carolina,Mount Airy,Surry,740.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,295,19,1
M,Georgia,Sparta,Hancock,1420.0,{'300_Mbps'},"['ticket', 'order']",42.0,679,30,3
F,Alabama,Bucks,Mobile,375.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",31.0,210,38,1
M,Nebraska,Brainard,Butler,780.0,{'100_Mbps'},"['ticket', 'order']",13.0,540,48,2
M,Ohio,Woodville,Sandusky,1495.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",11.0,493,60,2
M,Pennsylvania,Bethlehem,Lehigh,1865.0,{'200_Mbps'},"['ticket', 'order']",12.0,912,31,4
M,Missouri,Holland,Pemiscot,605.0,{'200_Mbps'},"['ticket', 'order']",29.0,254,66,1
M,Ohio,Bolivar,Tuscarawas,1300.0,{'100_Mbps'},"['ticket', 'order']",70.0,930,20,3
F,North Carolina,Powells Point,Currituck,260.0,{'100_Mbps'},"['ticket', 'order']",42.0,120,37,1
F,New York,Ozone Park,Queens,1120.0,{'300_Mbps'},"['ticket', 'order']",67.0,528,36,2
F,Ohio,Uniopolis,Auglaize,1630.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,720,24,3
M,Texas,Driscoll,Nueces,710.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",42.0,327,75,2
F,Texas,Lake Jackson,Brazoria,175.0,{'300_Mbps'},"['ticket', 'order']",43.0,27,45,1
M,Mississippi,Gattman,Monroe,870.0,{'300_Mbps'},"['ticket', 'order']",74.0,449,39,2
M,Oklahoma,Macomb,Pottawatomie,580.0,{'300_Mbps'},"['ticket', 'order']",59.0,300,19,1
F,Ohio,Elmore,Ottawa,890.0,"{'1_Gbps', '500_Mbps'}",['order'],0.0,271,56,1
M,Iowa,Lineville,Wayne,585.0,{'500_Mbps'},"['ticket', 'order']",36.0,233,59,1
M,South Carolina,Green Sea,Horry,210.0,{'25_Mbps'},"['ticket', 'order']",13.0,88,27,1
M,Minnesota,Bricelyn,Faribault,1620.0,{'100_Mbps'},['order'],0.0,0,69,4
M,Iowa,Menlo,Guthrie,1230.0,{'500_Mbps'},"['ticket', 'order']",22.0,439,73,2
M,New Mexico,Lake Arthur,Chaves,1175.0,{'500_Mbps'},"['ticket', 'order']",30.0,507,90,2
M,North Carolina,Cerro Gordo,Columbus,560.0,{'25_Mbps'},"['ticket', 'order']",91.0,463,23,2
M,Oklahoma,Colony,Washita,835.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,240,92,2
M,Minnesota,Pine City,Pine,1060.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,660,57,2
F,Texas,Rosharon,Brazoria,235.0,{'25_Mbps'},"['ticket', 'order']",14.0,150,26,1
M,Georgia,Byron,Peach,1635.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",44.0,683,27,3
M,Texas,Snyder,Scurry,1190.0,{'1_Gbps'},"['ticket', 'order']",64.0,448,66,2
M,North Carolina,Asheville,Buncombe,1210.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",42.0,570,45,3
M,Iowa,Vinton,Benton,360.0,{'25_Mbps'},"['ticket', 'order']",15.0,189,26,1
F,Oklahoma,Adair,Mayes,1055.0,{'200_Mbps'},['order'],0.0,361,95,2
M,New York,Bainbridge,Chenango,1395.0,{'500_Mbps'},"['ticket', 'order']",32.0,683,26,2
F,Missouri,Tarkio,Atchison,440.0,{'25_Mbps'},"['ticket', 'order']",20.0,234,29,1
F,Texas,Tow,Llano,1595.0,{'200_Mbps'},"['ticket', 'order']",15.0,767,45,3
F,New York,Steamburg,Cattaraugus,1780.0,{'500_Mbps'},"['ticket', 'order']",63.0,930,23,3
M,Kentucky,Ewing,Fleming,335.0,{'500_Mbps'},"['ticket', 'order']",41.0,113,38,1
F,New Mexico,High Rolls Mountain Park,Otero,1060.0,{'1_Gbps'},"['ticket', 'order']",29.0,422,62,2
M,Oklahoma,Salina,Mayes,1160.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,386,91,3
M,Texas,Justiceburg,Garza,1070.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",78.0,840,25,3
M,Nebraska,Lewellen,Garden,585.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",48.0,243,22,1
F,Mississippi,Long Beach,Harrison,760.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",4.0,60,37,2
M,Ohio,Toronto,Jefferson,760.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",46.0,394,25,2
F,Kentucky,Flat Lick,Knox,1515.0,{'1_Gbps'},"['ticket', 'order']",12.0,660,61,2
M,Pennsylvania,Woolrich,Clinton,825.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",23.0,352,27,2
M,Texas,Willis,Montgomery,825.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,486,27,2
M,Pennsylvania,Entriken,Huntingdon,685.0,{'500_Mbps'},"['ticket', 'order']",51.0,279,72,1
F,Iowa,Auburn,Sac,890.0,{'25_Mbps'},['order'],0.0,0,110,3
M,Ohio,Piedmont,Belmont,875.0,{'200_Mbps'},"['ticket', 'order']",26.0,350,25,2
F,Iowa,Carbon,Adams,1180.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",55.0,505,86,2
M,Texas,Beaumont,Jefferson,1100.0,{'200_Mbps'},"['ticket', 'order']",46.0,655,83,2
F,Texas,Kirbyville,Jasper,1040.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}",['order'],0.0,543,23,2
M,Texas,Round Rock,Williamson,285.0,{'25_Mbps'},"['ticket', 'order']",30.0,198,40,1
M,Pennsylvania,Nu Mine,Armstrong,1370.0,{'300_Mbps'},['order'],0.0,332,75,3
F,Pennsylvania,Rebersburg,Centre,620.0,{'25_Mbps'},"['ticket', 'order']",18.0,447,43,2
F,Minnesota,Climax,Polk,1520.0,{'300_Mbps'},"['ticket', 'order']",23.0,531,102,3
F,Kentucky,Combs,Perry,960.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",41.0,547,19,2
M,Ohio,Strongsville,Cuyahoga,495.0,"{'500_Mbps', '25_Mbps'}",['order'],0.0,341,25,2
F,Georgia,Oconee,Washington,1280.0,{'200_Mbps'},"['ticket', 'order']",90.0,738,39,3
M,Ohio,Dayton,Montgomery,1605.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,810,74,3
F,Kentucky,Water Valley,Graves,1450.0,{'1_Gbps'},"['ticket', 'order']",52.0,576,23,2
F,Iowa,Orange City,Sioux,185.0,{'500_Mbps'},"['ticket', 'order']",9.0,23,22,1
F,Minnesota,Solway,Beltrami,710.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",65.0,438,38,2
F,South Carolina,Roebuck,Spartanburg,1010.0,{'200_Mbps'},"['ticket', 'order']",6.0,435,102,2
F,Texas,Trenton,Fannin,1225.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",24.0,438,47,2
M,Florida,Miami,Miami-Dade,900.0,{'100_Mbps'},"['ticket', 'order']",65.0,456,49,2
F,Missouri,Baring,Knox,1430.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",69.0,675,27,2
F,Ohio,Cleveland,Cuyahoga,985.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",63.0,492,19,2
F,Minnesota,Pine Island,Dodge,1220.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,930,62,3
M,New York,Cassadaga,Chautauqua,770.0,"{'300_Mbps', '25_Mbps'}",['order'],0.0,480,27,2
F,New Mexico,La Madera,Rio Arriba,135.0,{'500_Mbps'},None,0.0,0,39,0
M,Alabama,Catherine,Wilcox,965.0,{'200_Mbps'},"['ticket', 'order']",32.0,600,25,2
M,Texas,Mc Camey,Upton,995.0,{'1_Gbps'},"['ticket', 'order']",48.0,326,30,2
M,Georgia,Riverdale,Clayton,1020.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",17.0,337,63,2
M,Texas,Gail,Borden,580.0,{'100_Mbps'},['order'],0.0,234,20,1
F,North Carolina,Winston Salem,Forsyth,670.0,{'300_Mbps'},"['ticket', 'order']",8.0,265,73,1
F,North Carolina,Bear Creek,Chatham,1440.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,840,31,3
F,New York,Bainbridge,Chenango,1755.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",80.0,872,34,3
F,New York,Sidney Center,Delaware,1260.0,{'100_Mbps'},"['ticket', 'order']",19.0,518,20,3
M,Florida,Fort Lauderdale,Broward,980.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",9.0,539,62,2
F,Texas,Fort Worth,Tarrant,1450.0,{'500_Mbps'},"['ticket', 'order']",36.0,498,82,3
F,Arkansas,Poplar Grove,Phillips,670.0,{'300_Mbps'},"['ticket', 'order']",3.0,122,80,1
F,New York,Tappan,Rockland,1985.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",45.0,960,85,3
F,Texas,Taylor,Williamson,1645.0,{'1_Gbps'},"['ticket', 'order']",3.0,590,22,2
M,Texas,Skellytown,Carson,870.0,"{'1_Gbps', '100_Mbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",17.0,390,51,2
M,Oklahoma,Weatherford,Custer,1430.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",12.0,540,26,3
F,Ohio,Ludlow Falls,Miami,1685.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}",['order'],0.0,690,46,3
M,Florida,Lake Worth,Palm Beach,550.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",32.0,240,25,1
F,Alabama,Ramer,Montgomery,685.0,{'500_Mbps'},"['ticket', 'order']",10.0,116,27,1
M,Oklahoma,Claremore,Rogers,1425.0,"{'200_Mbps', '500_Mbps'}",['order'],0.0,570,61,3
M,Nebraska,Halsey,Thomas,720.0,{'300_Mbps'},['order'],0.0,0,59,2
F,Pennsylvania,Troy,Bradford,1070.0,{'300_Mbps'},"['ticket', 'order']",64.0,600,75,2
F,South Carolina,Gable,Sumter,210.0,{'25_Mbps'},"['ticket', 'order']",35.0,91,59,1
M,Florida,Chokoloskee,Collier,1190.0,{'1_Gbps'},"['ticket', 'order']",23.0,510,30,2
M,Alabama,Bon Secour,Baldwin,900.0,{'100_Mbps'},"['ticket', 'order']",66.0,410,36,2
M,Kentucky,Louisville,Jefferson,1335.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",71.0,900,22,3
F,New York,Pierrepont Manor,Jefferson,530.0,{'25_Mbps'},"['ticket', 'order']",52.0,338,85,2
M,New Mexico,Gallina,Rio Arriba,1290.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",81.0,625,53,2
M,Texas,Mineola,Wood,1220.0,{'25_Mbps'},"['ticket', 'order']",24.0,1170,44,4
M,Ohio,Hiram,Portage,560.0,{'25_Mbps'},"['ticket', 'order']",69.0,368,84,2
M,Texas,Concan,Uvalde,920.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",65.0,440,25,2
F,Ohio,Brunswick,Medina,920.0,"{'1_Gbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,390,54,2
M,Nebraska,Snyder,Dodge,1180.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",42.0,480,40,2
M,Missouri,Springfield,Greene,485.0,{'200_Mbps'},"['ticket', 'order']",59.0,243,47,1
F,Kentucky,Owingsville,Bath,1190.0,{'1_Gbps'},"['ticket', 'order']",67.0,377,95,2
M,Alabama,Dora,Jefferson,820.0,{'300_Mbps'},"['ticket', 'order']",16.0,413,106,2
F,New York,East Chatham,Columbia,260.0,{'25_Mbps'},"['ticket', 'order']",80.0,180,65,1
F,Missouri,Diamond,Newton,1670.0,{'500_Mbps'},"['ticket', 'order']",11.0,277,33,3
F,New York,Ballston Lake,Saratoga,445.0,{'200_Mbps'},"['ticket', 'order']",68.0,199,80,1
F,New York,Bronx,Bronx,535.0,{'500_Mbps'},"['ticket', 'order']",1.0,82,35,1
M,Ohio,Hebron,Licking,2560.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}",['order'],0.0,1140,24,4
F,New York,Hartford,Washington,1725.0,{'500_Mbps'},"['ticket', 'order']",9.0,789,28,3
M,New York,Westford,Otsego,1485.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",47.0,720,76,3
F,Nebraska,Willow Island,Dawson,1145.0,{'200_Mbps'},"['ticket', 'order']",26.0,471,19,2
F,Pennsylvania,Youngstown,Westmoreland,725.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,501,23,2
F,Texas,Salt Flat,Hudspeth,1395.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,890,42,3
M,Missouri,Bradleyville,Taney,1415.0,{'200_Mbps'},"['ticket', 'order']",35.0,679,51,3
F,Texas,Mount Enterprise,Rusk,1000.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,660,34,2
F,Nebraska,Bassett,Rock,640.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,510,23,2
F,Texas,Bleiblerville,Austin,740.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,506,45,2
F,Alabama,Paint Rock,Jackson,1070.0,{'300_Mbps'},"['ticket', 'order']",20.0,478,48,2
F,Pennsylvania,Neelyton,Huntingdon,845.0,{'500_Mbps'},"['ticket', 'order']",17.0,267,50,2
M,Missouri,Liguori,Jefferson,410.0,{'25_Mbps'},"['ticket', 'order']",2.0,204,24,1
M,Arkansas,Ponca,Newton,620.0,{'100_Mbps'},"['ticket', 'order']",17.0,272,63,2
M,South Carolina,Clio,Marlboro,155.0,{'100_Mbps'},"['ticket', 'order']",62.0,20,23,0
M,Nebraska,Falls City,Richardson,1180.0,{'100_Mbps'},"['ticket', 'order']",6.0,388,61,3
F,Iowa,Marble Rock,Floyd,1180.0,{'100_Mbps'},"['ticket', 'order']",75.0,627,34,3
M,Minnesota,Bock,Mille Lacs,1340.0,{'500_Mbps'},"['ticket', 'order']",39.0,577,36,2
F,Missouri,Freeburg,Osage,170.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,48,28,1
F,Alabama,Mc Kenzie,Butler,970.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",45.0,630,44,2
M,Missouri,Green City,Sullivan,1330.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}",['order'],0.0,810,54,3
M,Kentucky,Erlanger,Kenton,335.0,{'500_Mbps'},"['ticket', 'order']",19.0,120,58,1
F,Arkansas,Leachville,Mississippi,930.0,{'1_Gbps'},"['ticket', 'order']",24.0,175,21,1
F,New York,Island Park,Nassau,930.0,{'1_Gbps'},"['ticket', 'order']",12.0,349,27,2
M,Missouri,Fremont,Carter,340.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",1.0,150,31,1
