gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,Minnesota,Tofte,Cook,245.0,{'200_Mbps'},['order'],0.0,0,27,1
F,Iowa,Clarksville,Butler,980.0,{'100_Mbps'},"['ticket', 'order']",16.0,512,40,2
M,Florida,Miami,Miami-Dade,2710.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",34.0,1177,23,4
F,Minnesota,Elizabeth,Otter Tail,1865.0,{'200_Mbps'},"['ticket', 'order']",33.0,421,39,4
F,North Carolina,Maple,Currituck,1080.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",37.0,424,49,2
M,Arkansas,Pocahontas,Randolph,535.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",3.0,300,53,1
F,Florida,Miami,Miami-Dade,1120.0,{'300_Mbps'},"['ticket', 'order']",20.0,514,78,2
F,Oklahoma,Stroud,Lincoln,620.0,{'100_Mbps'},"['ticket', 'order']",23.0,242,45,2
F,Ohio,Arcanum,Darke,685.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",34.0,300,76,1
F,Ohio,Sherwood,Defiance,635.0,{'500_Mbps'},"['ticket', 'order']",9.0,227,26,1
F,Ohio,Bloomingburg,Fayette,870.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,240,23,2
M,Pennsylvania,York,York,700.0,{'100_Mbps'},"['ticket', 'order']",65.0,343,26,2
M,Missouri,Monticello,Lewis,385.0,{'25_Mbps'},"['ticket', 'order']",40.0,244,25,1
M,New York,Rush,Monroe,1140.0,{'100_Mbps'},"['ticket', 'order']",19.0,700,41,3
M,Ohio,Randolph,Portage,385.0,{'500_Mbps'},"['ticket', 'order']",84.0,150,67,1
F,Texas,Turkey,Hall,900.0,{'500_Mbps'},"['ticket', 'order']",31.0,450,21,2
F,Alabama,Trussville,Jefferson,1675.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",54.0,705,67,3
M,New York,Mount Sinai,Suffolk,1505.0,{'500_Mbps'},"['ticket', 'order']",12.0,596,33,3
F,South Carolina,Columbia,Richland,505.0,{'1_Gbps'},"['ticket', 'order']",44.0,147,47,1
M,Alabama,Letohatchee,Lowndes,910.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,420,28,2
F,Pennsylvania,Montgomery,Lycoming,840.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",40.0,330,61,2
F,Texas,Clint,El Paso,995.0,{'1_Gbps'},"['ticket', 'order']",40.0,395,53,2
F,Georgia,Moultrie,Colquitt,1675.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",14.0,750,26,3
F,Texas,Fresno,Fort Bend,1580.0,{'1_Gbps'},"['ticket', 'order']",11.0,341,44,2
M,Kentucky,Pineville,Bell,355.0,{'300_Mbps'},"['ticket', 'order']",16.0,150,46,1
F,Pennsylvania,Lakewood,Wayne,1425.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",15.0,870,20,3
M,Texas,Austin,Travis,1140.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",17.0,690,21,2
M,Arkansas,Antoine,Pike,495.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",13.0,227,22,1
F,Pennsylvania,Darby,Delaware,585.0,{'500_Mbps'},"['ticket', 'order']",46.0,227,55,1
F,Ohio,Brookfield,Trumbull,785.0,{'200_Mbps'},"['ticket', 'order']",12.0,351,47,2
F,Nebraska,Winnetoon,Knox,1230.0,{'500_Mbps'},"['ticket', 'order']",89.0,431,77,2
M,New York,Great Neck,Nassau,690.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",83.0,351,28,2
F,Mississippi,Fulton,Itawamba,170.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",5.0,30,20,0
M,Minnesota,Saint Paul,Ramsey,130.0,{'300_Mbps'},None,0.0,0,58,1
M,Alabama,Cropwell,St. Clair,505.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",8.0,210,75,1
F,New York,Bronx,Bronx,335.0,{'25_Mbps'},"['ticket', 'order']",51.0,227,50,1
M,Missouri,Fairfax,Atchison,135.0,{'25_Mbps'},"['ticket', 'order']",9.0,25,67,1
M,Ohio,Chagrin Falls,Cuyahoga,1070.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",48.0,491,24,2
F,New York,Rye,Westchester,125.0,{'200_Mbps'},None,0.0,0,33,1
M,New Mexico,Jal,Lea,830.0,{'25_Mbps'},"['ticket', 'order']",12.0,780,47,3
M,Texas,Leakey,Real,1550.0,{'200_Mbps'},"['ticket', 'order']",28.0,990,27,3
M,Florida,Boynton Beach,Palm Beach,1050.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",51.0,720,21,3
M,Texas,Ladonia,Fannin,430.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,254,54,1
F,Pennsylvania,Curwensville,Clearfield,795.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",42.0,368,52,1
F,Texas,Bryan,Brazos,680.0,{'25_Mbps'},"['ticket', 'order']",20.0,486,60,2
F,North Carolina,Greensboro,Guilford,860.0,{'25_Mbps'},"['ticket', 'order']",39.0,667,22,3
M,Iowa,Aurora,Buchanan,1230.0,{'500_Mbps'},"['ticket', 'order']",47.0,562,43,2
F,Nebraska,Superior,Nuckolls,1340.0,{'500_Mbps'},"['ticket', 'order']",36.0,690,18,2
M,Pennsylvania,Muncy,Lycoming,500.0,{'25_Mbps'},['order'],0.0,0,19,2
M,Ohio,Celina,Mercer,590.0,{'25_Mbps'},"['ticket', 'order']",40.0,288,49,2
F,Texas,Wrightsboro,Gonzales,245.0,{'200_Mbps'},"['ticket', 'order']",32.0,90,68,1
M,Ohio,Lynx,Adams,1005.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",15.0,475,26,2
F,New York,Syracuse,Onondaga,1320.0,{'300_Mbps'},"['ticket', 'order']",11.0,750,24,3
F,Florida,Naples,Collier,650.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",5.0,360,74,1
F,Arkansas,Tumbling Shoals,Cleburne,665.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",32.0,353,28,2
M,Pennsylvania,Port Trevorton,Snyder,765.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",45.0,322,69,1
F,Texas,Doole,McCulloch,155.0,{'100_Mbps'},"['ticket', 'order']",3.0,10,19,1
M,Ohio,Carey,Wyandot,170.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",35.0,30,35,1
M,New York,Schroon Lake,Essex,1255.0,{'1_Gbps'},['order'],0.0,0,25,2
M,Oklahoma,Tulsa,Tulsa,130.0,{'300_Mbps'},None,0.0,0,70,0
F,Pennsylvania,Landenberg,Chester,980.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",13.0,540,39,2
M,Oklahoma,Waurika,Jefferson,310.0,{'25_Mbps'},"['ticket', 'order']",40.0,240,47,1
M,Pennsylvania,Gaines,Tioga,260.0,{'25_Mbps'},"['ticket', 'order']",45.0,180,60,1
M,Texas,Port Arthur,Jefferson,385.0,{'1_Gbps'},"['ticket', 'order']",24.0,120,43,1
F,South Carolina,Charleston,Charleston,800.0,{'25_Mbps'},"['ticket', 'order']",48.0,750,70,3
M,Missouri,Rocky Comfort,McDonald,1660.0,{'100_Mbps'},"['ticket', 'order']",26.0,1079,38,4
F,Texas,Marathon,Brewster,1400.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,906,21,3
F,Kentucky,Louisville,Jefferson,605.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",5.0,480,49,2
M,Oklahoma,Savanna,Pittsburg,1280.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",8.0,750,90,3
F,Kentucky,Lovelaceville,Ballard,1055.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",28.0,682,33,3
F,Missouri,Dutchtown,Cape Girardeau,560.0,{'25_Mbps'},"['ticket', 'order']",22.0,510,48,2
F,Nebraska,Winnebago,Thurston,820.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",6.0,450,24,2
M,Texas,Maryneal,Nolan,575.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",80.0,270,20,1
M,New York,Lake View,Erie,770.0,{'300_Mbps'},"['ticket', 'order']",50.0,420,51,2
M,Florida,Hallandale,Broward,120.0,{'100_Mbps'},None,0.0,0,49,1
F,Pennsylvania,Wayne,Chester,370.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",103.0,120,53,1
M,Missouri,Campbell,Dunklin,1615.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,1013,67,3
F,Georgia,Hogansville,Troup,1340.0,{'500_Mbps'},['order'],0.0,0,32,2
M,Minnesota,Dover,Olmsted,1010.0,{'500_Mbps'},"['ticket', 'order']",34.0,482,27,2
F,Pennsylvania,Blanchard,Centre,980.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",26.0,630,56,2
M,Arkansas,Marked Tree,Poinsett,900.0,{'100_Mbps'},"['ticket', 'order']",6.0,342,72,2
M,Ohio,Youngstown,Mahoning,1170.0,{'300_Mbps'},"['ticket', 'order']",3.0,301,36,2
F,Ohio,Columbia Station,Lorain,1065.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",41.0,990,28,3
F,Pennsylvania,Conestoga,Lancaster,565.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",9.0,270,22,1
M,New York,Gainesville,Wyoming,410.0,{'25_Mbps'},"['ticket', 'order']",6.0,191,63,1
M,North Carolina,Greensboro,Guilford,500.0,{'25_Mbps'},"['ticket', 'order']",4.0,328,33,2
F,Pennsylvania,Gaines,Tioga,130.0,{'300_Mbps'},None,0.0,0,26,0
F,Minnesota,Clarkfield,Yellow Medicine,1500.0,{'100_Mbps'},"['ticket', 'order']",41.0,753,35,3
M,Oklahoma,Nash,Grant,1030.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,570,26,2
F,Minnesota,Minnetonka,Hennepin,410.0,{'25_Mbps'},"['ticket', 'order']",18.0,263,27,1
M,Florida,Sarasota,Sarasota,855.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",19.0,333,23,2
F,Florida,Bradenton,Manatee,780.0,{'100_Mbps'},"['ticket', 'order']",48.0,540,49,2
F,Alabama,Bon Secour,Baldwin,790.0,{'500_Mbps'},['order'],0.0,0,46,1
M,Florida,Pensacola,Escambia,495.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",19.0,266,40,1
M,Oklahoma,Braman,Kay,330.0,{'100_Mbps'},['order'],0.0,0,29,1
M,Minnesota,Roosevelt,Roseau,1215.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,379,70,2
F,New York,Roscoe,Sullivan,1120.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",58.0,630,37,2
M,Missouri,Wentzville,St. Charles,1450.0,{'1_Gbps'},"['ticket', 'order']",3.0,281,46,2
M,New York,Katonah,Westchester,360.0,{'25_Mbps'},"['ticket', 'order']",23.0,207,52,1
M,New York,Woodbourne,Sullivan,1010.0,{'500_Mbps'},['order'],0.0,0,35,2
M,Missouri,Springfield,Greene,200.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,60,22,1
M,Kentucky,Louisville,Jefferson,1495.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",41.0,783,28,3
M,Florida,Tallahassee,Leon,920.0,{'200_Mbps'},['order'],0.0,0,37,2
F,Mississippi,Hamilton,Monroe,780.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",7.0,290,49,1
M,Pennsylvania,Pitman,Schuylkill,865.0,{'1_Gbps'},"['ticket', 'order']",59.0,325,20,1
F,Alabama,Honoraville,Crenshaw,1080.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",30.0,577,29,2
F,Texas,Irving,Dallas,1240.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",14.0,810,24,3
M,Florida,Boca Raton,Palm Beach,1015.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,680,79,3
M,Missouri,House Springs,Jefferson,1505.0,{'500_Mbps'},"['ticket', 'order']",52.0,592,21,3
F,New York,Buskirk,Rensselaer,500.0,{'25_Mbps'},"['ticket', 'order']",20.0,450,68,2
M,Kentucky,Sonora,Hardin,980.0,{'25_Mbps'},"['ticket', 'order']",47.0,781,22,3
M,New York,Lake View,Erie,795.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",28.0,420,46,2
F,Georgia,Conley,Clayton,145.0,{'1_Gbps'},None,0.0,0,23,0
M,Texas,Laredo,Webb,400.0,{'300_Mbps'},"['ticket', 'order']",18.0,156,36,1
F,Arkansas,Everton,Searcy,1380.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",14.0,507,47,2
F,Pennsylvania,Shoemakersville,Berks,630.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",4.0,300,27,2
F,New York,Laurel,Suffolk,1470.0,{'300_Mbps'},"['ticket', 'order']",5.0,541,38,3
F,Texas,Crowell,Foard,1120.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,360,42,2
F,Minnesota,Waskish,Beltrami,740.0,{'25_Mbps'},"['ticket', 'order']",5.0,249,28,2
F,New York,Hinckley,Oneida,610.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,510,23,2
M,New York,Three Mile Bay,Jefferson,820.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",38.0,420,20,2
F,New York,Albany,Albany,745.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",78.0,303,24,1
M,Missouri,Saint Louis,St. Louis,1660.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",87.0,953,54,3
M,Pennsylvania,Butler,Butler,1430.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",53.0,903,29,3
M,Missouri,Houston,Texas,1970.0,{'300_Mbps'},"['ticket', 'order']",57.0,1014,27,4
M,Kentucky,Steele,Pike,360.0,{'25_Mbps'},['order'],0.0,0,23,1
F,Mississippi,Smithville,Monroe,825.0,"{'100_Mbps', '500_Mbps'}",['order'],0.0,150,51,2
M,Ohio,Bethel,Clermont,695.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,488,73,2
M,Iowa,Decatur,Decatur,805.0,{'1_Gbps'},"['ticket', 'order']",20.0,229,22,1
M,Iowa,Clermont,Fayette,185.0,{'25_Mbps'},['order'],0.0,90,48,1
F,Texas,Pennington,Trinity,1000.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",59.0,545,27,2
M,New York,Rochester,Monroe,1200.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",7.0,595,57,2
F,Pennsylvania,Dravosburg,Allegheny,1190.0,{'1_Gbps'},['order'],0.0,0,42,2
F,Texas,Schertz,Guadalupe,780.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",37.0,690,49,2
F,Florida,Miami,Miami-Dade,1060.0,{'1_Gbps'},"['ticket', 'order']",22.0,450,85,2
F,Missouri,Daisy,Cape Girardeau,165.0,{'200_Mbps'},"['ticket', 'order']",25.0,23,65,1
M,Pennsylvania,Dalton,Lackawanna,940.0,"{'200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",72.0,540,20,2
M,Kentucky,Raven,Knott,580.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",4.0,240,20,1
F,Georgia,Tennga,Murray,1325.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,630,21,2
F,Mississippi,Byhalia,Marshall,490.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",40.0,210,38,1
F,New York,Scarsdale,Westchester,1255.0,{'1_Gbps'},['order'],0.0,0,48,2
M,Nebraska,Omaha,Douglas,1130.0,"{'1_Gbps', '500_Mbps'}",['order'],0.0,570,64,2
F,Florida,San Antonio,Pasco,155.0,"{'300_Mbps', '25_Mbps'}",['order'],0.0,30,64,1
M,Oklahoma,Honobia,Pushmataha,1630.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",53.0,660,52,2
M,Missouri,Argyle,Osage,1020.0,{'300_Mbps'},"['ticket', 'order']",28.0,369,33,2
F,Pennsylvania,Normalville,Fayette,670.0,{'300_Mbps'},['order'],0.0,238,24,1
M,North Carolina,Charlotte,Mecklenburg,470.0,{'100_Mbps'},"['ticket', 'order']",26.0,282,20,1
M,Alabama,Highland Home,Crenshaw,1320.0,{'1_Gbps'},['order'],0.0,570,66,2
M,Florida,Palm Harbor,Pinellas,945.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",16.0,478,26,2
F,Texas,Longview,Gregg,1120.0,{'300_Mbps'},"['ticket', 'order']",29.0,630,65,2
M,Texas,Southlake,Tarrant,310.0,{'25_Mbps'},"['ticket', 'order']",32.0,240,59,1
M,Minnesota,Jasper,Pipestone,1775.0,{'1_Gbps'},['order'],0.0,576,27,3
M,Texas,Pampa,Gray,695.0,"{'200_Mbps', '300_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,510,21,2
M,Texas,Lipan,Hood,650.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",12.0,252,95,1
M,Alabama,Lowndesboro,Lowndes,895.0,"{'200_Mbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",1.0,480,69,2
M,Iowa,Victor,Iowa,185.0,{'500_Mbps'},"['ticket', 'order']",50.0,17,27,1
M,New York,Silver Bay,Warren,735.0,{'500_Mbps'},"['ticket', 'order']",19.0,162,27,1
M,Kentucky,Louisville,Jefferson,1120.0,{'300_Mbps'},"['ticket', 'order']",36.0,470,45,2
M,Nebraska,Bellevue,Sarpy,1010.0,{'500_Mbps'},"['ticket', 'order']",73.0,415,34,2
M,North Carolina,Belews Creek,Forsyth,1840.0,{'1_Gbps'},"['ticket', 'order']",18.0,541,19,3
F,Pennsylvania,Souderton,Montgomery,370.0,"{'1_Gbps', '200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",31.0,180,58,1
F,Ohio,Yorkville,Jefferson,770.0,{'25_Mbps'},"['ticket', 'order']",41.0,472,49,2
M,Nebraska,Oneill,Holt,1060.0,{'1_Gbps'},['order'],0.0,0,51,2
M,South Carolina,Ruby,Chesterfield,635.0,{'500_Mbps'},"['ticket', 'order']",48.0,202,27,1
F,North Carolina,Nebo,McDowell,1775.0,{'1_Gbps'},"['ticket', 'order']",26.0,636,81,3
M,Florida,Palm Beach Gardens,Palm Beach,335.0,{'500_Mbps'},"['ticket', 'order']",15.0,113,62,1
M,Missouri,Saint Louis,St. Louis,1395.0,"{'1_Gbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",32.0,631,53,3
F,Oklahoma,Oklahoma City,Oklahoma,925.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",16.0,360,36,2
F,North Carolina,Midland,Cabarrus,700.0,{'100_Mbps'},['order'],0.0,480,48,2
F,Ohio,Waterford,Washington,790.0,{'500_Mbps'},"['ticket', 'order']",90.0,358,39,2
M,Iowa,Le Grand,Marshall,1320.0,{'1_Gbps'},"['ticket', 'order']",14.0,534,23,2
F,Arkansas,Gravette,Benton,385.0,{'25_Mbps'},"['ticket', 'order']",134.0,290,49,1
M,Pennsylvania,Spring House,Montgomery,920.0,{'200_Mbps'},"['ticket', 'order']",53.0,474,47,2
F,New York,Ridgewood,Queens,830.0,{'200_Mbps'},"['ticket', 'order']",23.0,301,28,2
M,New York,Olivebridge,Ulster,940.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",80.0,630,23,2
M,Texas,Joaquin,Shelby,890.0,{'25_Mbps'},"['ticket', 'order']",10.0,840,58,3
M,New York,West Henrietta,Monroe,1080.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,765,77,3
F,Georgia,Waverly Hall,Harris,1725.0,{'500_Mbps'},"['ticket', 'order']",16.0,443,47,3
M,Florida,Altoona,Lake,665.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",59.0,295,57,1
M,New York,Cameron,Steuben,125.0,{'200_Mbps'},None,0.0,0,29,0
M,Oklahoma,Oklahoma City,Oklahoma,1040.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",41.0,467,22,2
F,Mississippi,Okolona,Chickasaw,900.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",41.0,476,35,2
M,Pennsylvania,Chambersville,Indiana,650.0,{'25_Mbps'},"['ticket', 'order']",10.0,600,26,2
F,Texas,Lohn,McCulloch,755.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,450,44,2
M,Missouri,Kansas City,Jackson,910.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",84.0,422,27,2
F,Kentucky,Stephensport,Breckinridge,875.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",11.0,373,26,2
F,Pennsylvania,Nicktown,Cambria,1125.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",29.0,886,79,3
M,North Carolina,Charlotte,Mecklenburg,1395.0,{'500_Mbps'},"['ticket', 'order']",74.0,563,52,2
M,Florida,Miami,Miami-Dade,1065.0,{'500_Mbps'},"['ticket', 'order']",37.0,540,35,2
F,Pennsylvania,Seltzer,Schuylkill,1820.0,{'200_Mbps'},['order'],0.0,0,64,4
M,Pennsylvania,Leeper,Clarion,1250.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",53.0,545,47,3
F,Oklahoma,Tahlequah,Cherokee,1285.0,{'500_Mbps'},"['ticket', 'order']",23.0,542,84,2
F,Ohio,Windsor,Ashtabula,1515.0,{'1_Gbps'},['order'],0.0,0,23,2
F,Missouri,Utica,Livingston,185.0,{'500_Mbps'},"['ticket', 'order']",43.0,23,46,1
F,Arkansas,Lowell,Benton,1220.0,{'300_Mbps'},"['ticket', 'order']",61.0,576,26,2
F,Alabama,Jackson,Clarke,1125.0,{'1_Gbps'},"['ticket', 'order']",25.0,403,28,2
M,Minnesota,Harmony,Fillmore,720.0,"{'200_Mbps', '100_Mbps', '300_Mbps'}",['order'],0.0,180,41,2
M,North Carolina,Pine Hall,Stokes,940.0,{'100_Mbps'},['order'],0.0,660,51,2
M,Nebraska,Battle Creek,Madison,535.0,{'500_Mbps'},['order'],0.0,240,47,1
F,New York,Caroga Lake,Fulton,840.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,652,65,2
F,Texas,Houston,Harris,1550.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,843,53,3
F,New York,Brasher Falls,St. Lawrence,620.0,{'100_Mbps'},"['ticket', 'order']",48.0,420,27,2
M,Oklahoma,Shidler,Osage,275.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",39.0,120,23,1
F,Oklahoma,Rattan,Pushmataha,650.0,{'25_Mbps'},"['ticket', 'order']",70.0,543,52,2
F,Georgia,Winston,Douglas,130.0,{'300_Mbps'},None,0.0,0,24,0
M,Kentucky,Cromwell,Ohio,805.0,{'1_Gbps'},"['ticket', 'order']",14.0,215,59,1
F,Kentucky,River,Johnson,1875.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",34.0,905,27,3
M,Ohio,Greenfield,Highland,1160.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",2.0,665,31,3
F,Florida,Clermont,Lake,965.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",26.0,570,28,2
M,Arkansas,Corning,Clay,1240.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",57.0,570,38,2
F,Georgia,Alpharetta,Fulton,740.0,{'200_Mbps'},"['ticket', 'order']",10.0,390,55,2
M,New York,Poughkeepsie,Dutchess,930.0,{'1_Gbps'},"['ticket', 'order']",32.0,351,48,1
M,Florida,Orlando,Orange,820.0,{'100_Mbps'},['order'],0.0,0,49,2
M,Pennsylvania,Lansdale,Montgomery,1475.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",40.0,930,25,3
M,Texas,San Antonio,Bexar,820.0,{'300_Mbps'},"['ticket', 'order']",72.0,261,23,2
F,North Carolina,Shelby,Cleveland,685.0,"{'100_Mbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",14.0,420,25,2
F,Pennsylvania,Port Matilda,Centre,955.0,{'500_Mbps'},"['ticket', 'order']",75.0,455,66,2
F,Missouri,Powersite,Taney,295.0,{'100_Mbps'},"['ticket', 'order']",57.0,150,62,1
F,Pennsylvania,Derrick City,McKean,1180.0,{'100_Mbps'},"['ticket', 'order']",19.0,840,49,3
F,Georgia,Covington,Newton,445.0,{'1_Gbps'},"['ticket', 'order']",48.0,139,28,1
M,Arkansas,Humphrey,Arkansas,1450.0,{'500_Mbps'},"['ticket', 'order']",52.0,687,21,2
F,Ohio,Bowling Green,Wood,1620.0,{'300_Mbps'},"['ticket', 'order']",17.0,838,27,3
F,Texas,Conroe,Montgomery,650.0,{'200_Mbps'},"['ticket', 'order']",32.0,390,42,2
M,Florida,Stuart,Martin,740.0,{'200_Mbps'},"['ticket', 'order']",40.0,274,55,2
M,Alabama,Birmingham,Jefferson,1500.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",43.0,566,25,2
F,Oklahoma,Swink,Choctaw,885.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,540,29,2
M,New York,Aquebogue,Suffolk,690.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,364,19,2
M,Nebraska,Maxwell,Lincoln,820.0,{'100_Mbps'},"['ticket', 'order']",29.0,570,39,2
F,New York,Fort Hunter,Montgomery,695.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",88.0,630,34,2
F,Georgia,Rising Fawn,Dade,1020.0,{'300_Mbps'},['order'],0.0,0,38,2
M,Oklahoma,Wanette,Pottawatomie,295.0,{'100_Mbps'},['order'],0.0,150,71,1
F,Texas,Arthur City,Lamar,1325.0,{'200_Mbps'},"['ticket', 'order']",43.0,586,22,3
M,Ohio,Summitville,Columbiana,1720.0,{'300_Mbps'},"['ticket', 'order']",53.0,707,27,3
F,New York,Munnsville,Madison,1505.0,{'200_Mbps'},"['ticket', 'order']",31.0,764,67,3
M,Minnesota,Saint Cloud,Stearns,560.0,{'25_Mbps'},"['ticket', 'order']",56.0,383,32,2
F,North Carolina,Ronda,Wilkes,1060.0,{'100_Mbps'},"['ticket', 'order']",100.0,378,34,2
F,Georgia,Sale City,Mitchell,505.0,{'100_Mbps'},"['ticket', 'order']",95.0,252,77,1
M,South Carolina,Loris,Horry,740.0,{'100_Mbps'},"['ticket', 'order']",1.0,169,25,2
M,Ohio,Columbus,Franklin,800.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,589,71,2
F,Arkansas,Sage,Izard,1190.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",81.0,660,40,2
F,Florida,Marathon,Monroe,580.0,{'300_Mbps'},"['ticket', 'order']",34.0,165,49,1
